MAP_SYMBOL_delay,CTYREG_EST_delay,STATE_AVG_delay,POPOVER18_delay,HSR_SYMBOL_delay,DELMCC_delay,MCONFINT_delay,FIPS,TRACT_NAME_dru,COUNTY_NAME_dru,POD_DEATH_ADJRATE_dru,POD_DEATH_L95CI_dru,POD_DEATH_U95CI_dru,POD_DEATH_STATEADJRATE_dru,POD_DEATH_STATEL95CI_dru,POD_DEATH_STATEU95CI_dru,POD_DISPLAY_dru,FPHLTH_hea,POPOVER18_hea,MAP_SYMBOL_hea,CTYREG_EST_hea,STATE_AVG_hea,HSR_SYMBOL_hea,MCONFINT_hea,POPOVER18_men,MAP_SYMBOL_men,CTYREG_EST_men,STATE_AVG_men,HSR_SYMBOL_men,MNTLD_men,MCONFINT_men,PHYSH_phy,POPOVER18_phy,MAP_SYMBOL_phy,CTYREG_EST_phy,STATE_AVG_phy,HSR_SYMBOL_phy,MCONFINT_phy,TRACT_NAME_sui,COUNTY_NAME_sui,SUICIDE_ADJRATE_sui,SUICIDE_L95CI_sui,SUICIDE_U95CI_sui,SUICIDE_STATEADJRATE_sui,SUICIDE_SL95CI_sui,SUICIDE_SU95CI_sui,SUICIDE_DISPLAY_sui
Fourth Quintile,County/Regional Estimate 14.8% (95% C.I.: 12.4 - 17.3),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),2711,Second Quintile,14.1,95% C.I.: 13.4 - 14.9,8101003200,"Census Tract 32, Pueblo County, Colorado",PUEBLO,,,,8.06,7.72,8.4,No Events or Data Suppressed,24.3,2711,Highest Quintile,County/Regional Estimate 24.7% (95% C.I.: 21.8 - 27.5),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Middle Quintile,95% C.I.: 23.3 - 25.3,2711,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,13.9,95% C.I.: 13.2 - 14.7,18.3,2711,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 17.5 - 19.2,"Census Tract 32, Pueblo County, Colorado",PUEBLO,,,,19.48,18.95,20.01,No Events or Data Suppressed
Fourth Quintile,County/Regional Estimate 14.8% (95% C.I.: 12.4 - 17.3),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),2097,Fourth Quintile,15.2,95% C.I.: 14.4 - 16,8101000400,"Census Tract 4, Pueblo County, Colorado",PUEBLO,,,,8.06,7.72,8.4,No Events or Data Suppressed,23.9,2097,Highest Quintile,County/Regional Estimate 24.7% (95% C.I.: 21.8 - 27.5),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Middle Quintile,95% C.I.: 22.9 - 24.9,2097,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,14.8,95% C.I.: 14 - 15.7,17.2,2097,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 16.4 - 18.1,"Census Tract 4, Pueblo County, Colorado",PUEBLO,31.855999999999998,9.6125,67.03399999999999,19.48,18.95,20.01,Not Different Than State Average
Fourth Quintile,County/Regional Estimate 14.8% (95% C.I.: 12.4 - 17.3),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),2752,Second Quintile,13.6,95% C.I.: 13 - 14.3,8101002806,"Census Tract 28.06, Pueblo County, Colorado",PUEBLO,0.0,0.0,0.0,8.06,7.72,8.4,Lower Than State Average,22.1,2752,Highest Quintile,County/Regional Estimate 24.7% (95% C.I.: 21.8 - 27.5),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Second Quintile,95% C.I.: 21.2 - 22.9,2752,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,14.1,95% C.I.: 13.5 - 14.9,17.0,2752,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 16.3 - 17.8,"Census Tract 28.06, Pueblo County, Colorado",PUEBLO,13.202,2.1356,33.702,19.48,18.95,20.01,Not Different Than State Average
Middle Quintile,County/Regional Estimate 14.8% (95% C.I.: 12.4 - 17.3),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),1998,Lowest Quintile,12.1,95% C.I.: 11.2 - 13.4,8101000300,"Census Tract 3, Pueblo County, Colorado",PUEBLO,0.0,0.0,0.0,8.06,7.72,8.4,Lower Than State Average,19.7,1998,Highest Quintile,County/Regional Estimate 24.7% (95% C.I.: 21.8 - 27.5),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Lowest Quintile,95% C.I.: 18.7 - 21.1,1998,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,12.8,95% C.I.: 11.9 - 14.1,14.0,1998,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 13.2 - 15.3,"Census Tract 3, Pueblo County, Colorado",PUEBLO,,,,19.48,18.95,20.01,No Events or Data Suppressed
Second Quintile,County/Regional Estimate 14.8% (95% C.I.: 12.4 - 17.3),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),3506,Lowest Quintile,11.9,95% C.I.: 11.3 - 12.5,8101002804,"Census Tract 28.04, Pueblo County, Colorado",PUEBLO,,,,8.06,7.72,8.4,No Events or Data Suppressed,21.3,3506,Highest Quintile,County/Regional Estimate 24.7% (95% C.I.: 21.8 - 27.5),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Lowest Quintile,95% C.I.: 20.5 - 22.1,3506,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,13.1,95% C.I.: 12.4 - 13.7,16.2,3506,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 15.5 - 16.9,"Census Tract 28.04, Pueblo County, Colorado",PUEBLO,9.402000000000001,1.0436,26.119,19.48,18.95,20.01,Not Different Than State Average
Highest Quintile,County/Regional Estimate 14.8% (95% C.I.: 12.4 - 17.3),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),1511,Highest Quintile,17.2,95% C.I.: 16.3 - 18.3,8101001200,"Census Tract 12, Pueblo County, Colorado",PUEBLO,49.5663,17.0581,99.001,8.06,7.72,8.4,Higher Than State Average,28.7,1511,Highest Quintile,County/Regional Estimate 24.7% (95% C.I.: 21.8 - 27.5),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Highest Quintile,95% C.I.: 27.4 - 30,1511,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,15.9,95% C.I.: 14.9 - 16.9,20.8,1511,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 19.7 - 21.9,"Census Tract 12, Pueblo County, Colorado",PUEBLO,31.956999999999997,7.5224,73.325,19.48,18.95,20.01,Not Different Than State Average
Highest Quintile,County/Regional Estimate 14.8% (95% C.I.: 12.4 - 17.3),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),1424,Highest Quintile,17.9,95% C.I.: 17 - 18.8,8101000600,"Census Tract 6, Pueblo County, Colorado",PUEBLO,35.7992,8.6235,81.529,8.06,7.72,8.4,Higher Than State Average,27.0,1424,Highest Quintile,County/Regional Estimate 24.7% (95% C.I.: 21.8 - 27.5),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Highest Quintile,95% C.I.: 25.9 - 28.2,1424,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,15.4,95% C.I.: 14.5 - 16.3,20.1,1424,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 19.2 - 21.1,"Census Tract 6, Pueblo County, Colorado",PUEBLO,47.081,14.5546,98.15799999999999,19.48,18.95,20.01,Not Different Than State Average
Highest Quintile,County/Regional Estimate 14.8% (95% C.I.: 12.4 - 17.3),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),3264,Fourth Quintile,16.3,95% C.I.: 15.5 - 17.2,8101002807,"Census Tract 28.07, Pueblo County, Colorado",PUEBLO,17.1071,4.1438,38.891999999999996,8.06,7.72,8.4,Not Different Than State Average,24.6,3264,Highest Quintile,County/Regional Estimate 24.7% (95% C.I.: 21.8 - 27.5),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Middle Quintile,95% C.I.: 23.6 - 25.6,3264,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,15.2,95% C.I.: 14.4 - 16.1,18.3,3264,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 17.4 - 19.3,"Census Tract 28.07, Pueblo County, Colorado",PUEBLO,14.966,3.1261,35.626999999999995,19.48,18.95,20.01,Not Different Than State Average
Fourth Quintile,County/Regional Estimate 14.8% (95% C.I.: 12.4 - 17.3),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),2257,Second Quintile,14.4,95% C.I.: 13.7 - 15.2,8101002808,"Census Tract 28.08, Pueblo County, Colorado",PUEBLO,,,,8.06,7.72,8.4,No Events or Data Suppressed,24.4,2257,Highest Quintile,County/Regional Estimate 24.7% (95% C.I.: 21.8 - 27.5),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Middle Quintile,95% C.I.: 23.5 - 25.4,2257,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,13.8,95% C.I.: 13.1 - 14.6,18.3,2257,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 17.5 - 19.2,"Census Tract 28.08, Pueblo County, Colorado",PUEBLO,,,,19.48,18.95,20.01,No Events or Data Suppressed
Fourth Quintile,County/Regional Estimate 14.8% (95% C.I.: 12.4 - 17.3),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),1525,Middle Quintile,15.0,95% C.I.: 14.2 - 15.8,8101001500,"Census Tract 15, Pueblo County, Colorado",PUEBLO,0.0,0.0,0.0,8.06,7.72,8.4,Lower Than State Average,21.9,1525,Highest Quintile,County/Regional Estimate 24.7% (95% C.I.: 21.8 - 27.5),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Lowest Quintile,95% C.I.: 21 - 22.9,1525,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,13.7,95% C.I.: 12.9 - 14.5,16.0,1525,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 15.2 - 16.9,"Census Tract 15, Pueblo County, Colorado",PUEBLO,,,,19.48,18.95,20.01,No Events or Data Suppressed
Fourth Quintile,County/Regional Estimate 14.8% (95% C.I.: 12.4 - 17.3),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),2089,Middle Quintile,14.5,95% C.I.: 13.7 - 15.3,8101000100,"Census Tract 1, Pueblo County, Colorado",PUEBLO,,,,8.06,7.72,8.4,No Events or Data Suppressed,23.5,2089,Highest Quintile,County/Regional Estimate 24.7% (95% C.I.: 21.8 - 27.5),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Second Quintile,95% C.I.: 22.6 - 24.6,2089,Highest Quintile,County/Regional Estimate 14.2% (95% C.I.: 11.7 - 16.6),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,15.3,95% C.I.: 14.5 - 16.2,18.2,2089,Highest Quintile,County/Regional Estimate 17.3% (95% C.I.: 14.7 - 20),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 17.4 - 19.2,"Census Tract 1, Pueblo County, Colorado",PUEBLO,26.241,6.0154,60.718999999999994,19.48,18.95,20.01,Not Different Than State Average
Lowest Quintile,County/Regional Estimate 6.4% (95% C.I.: 4.9 - 7.9),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),3809,Lowest Quintile,6.2,95% C.I.: 5.9 - 6.6,8035014006,"Census Tract 140.06, Douglas County, Colorado",DOUGLAS,24.0806,9.9879,44.273999999999994,8.06,7.72,8.4,Higher Than State Average,6.5,3809,Lowest Quintile,County/Regional Estimate 7.8% (95% C.I.: 6.3 - 9.3),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Lowest Quintile,95% C.I.: 6.2 - 6.9,3809,Lowest Quintile,County/Regional Estimate 8.5% (95% C.I.: 6.8 - 10.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,7.4,95% C.I.: 7 - 7.8,5.4,3809,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 5.1 - 5.8,"Census Tract 140.06, Douglas County, Colorado",DOUGLAS,19.859,7.3412,38.478,19.48,18.95,20.01,Not Different Than State Average
Lowest Quintile,County/Regional Estimate 6.4% (95% C.I.: 4.9 - 7.9),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),4237,Second Quintile,6.5,95% C.I.: 6.2 - 6.8,8035013910,"Census Tract 139.10, Douglas County, Colorado",DOUGLAS,,,,8.06,7.72,8.4,No Events or Data Suppressed,7.1,4237,Lowest Quintile,County/Regional Estimate 7.8% (95% C.I.: 6.3 - 9.3),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Second Quintile,95% C.I.: 6.8 - 7.5,4237,Lowest Quintile,County/Regional Estimate 8.5% (95% C.I.: 6.8 - 10.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,7.3,95% C.I.: 6.9 - 7.6,5.9,4237,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 5.6 - 6.2,"Census Tract 139.10, Douglas County, Colorado",DOUGLAS,,,,19.48,18.95,20.01,No Events or Data Suppressed
Lowest Quintile,County/Regional Estimate 6.4% (95% C.I.: 4.9 - 7.9),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),3660,Fourth Quintile,7.0,95% C.I.: 6.7 - 7.3,8035014140,"Census Tract 141.40, Douglas County, Colorado",DOUGLAS,0.0,0.0,0.0,8.06,7.72,8.4,Lower Than State Average,8.0,3660,Lowest Quintile,County/Regional Estimate 7.8% (95% C.I.: 6.3 - 9.3),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Highest Quintile,95% C.I.: 7.6 - 8.4,3660,Lowest Quintile,County/Regional Estimate 8.5% (95% C.I.: 6.8 - 10.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,7.3,95% C.I.: 7 - 7.7,5.5,3660,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 5.2 - 5.8,"Census Tract 141.40, Douglas County, Colorado",DOUGLAS,10.502,1.8201,26.339000000000002,19.48,18.95,20.01,Not Different Than State Average
Lowest Quintile,County/Regional Estimate 6.4% (95% C.I.: 4.9 - 7.9),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),3835,Fourth Quintile,6.9,95% C.I.: 6.6 - 7.2,8035014132,"Census Tract 141.32, Douglas County, Colorado",DOUGLAS,,,,8.06,7.72,8.4,No Events or Data Suppressed,7.1,3835,Lowest Quintile,County/Regional Estimate 7.8% (95% C.I.: 6.3 - 9.3),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Second Quintile,95% C.I.: 6.8 - 7.4,3835,Lowest Quintile,County/Regional Estimate 8.5% (95% C.I.: 6.8 - 10.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,7.6,95% C.I.: 7.3 - 7.9,5.4,3835,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 5.1 - 5.7,"Census Tract 141.32, Douglas County, Colorado",DOUGLAS,19.511,7.1448,37.959,19.48,18.95,20.01,Not Different Than State Average
Lowest Quintile,County/Regional Estimate 6.4% (95% C.I.: 4.9 - 7.9),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),5573,Highest Quintile,7.2,95% C.I.: 6.8 - 7.6,8035014130,"Census Tract 141.30, Douglas County, Colorado",DOUGLAS,,,,8.06,7.72,8.4,No Events or Data Suppressed,7.0,5573,Lowest Quintile,County/Regional Estimate 7.8% (95% C.I.: 6.3 - 9.3),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Second Quintile,95% C.I.: 6.6 - 7.4,5573,Middle Quintile,County/Regional Estimate 8.5% (95% C.I.: 6.8 - 10.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Highest Quintile,9.0,95% C.I.: 8.6 - 9.4,4.9,5573,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 4.7 - 5.2,"Census Tract 141.30, Douglas County, Colorado",DOUGLAS,10.417,2.8474,22.730999999999998,19.48,18.95,20.01,Not Different Than State Average
Lowest Quintile,County/Regional Estimate 6.4% (95% C.I.: 4.9 - 7.9),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),3769,Fourth Quintile,6.7,95% C.I.: 6.4 - 7.1,8035014124,"Census Tract 141.24, Douglas County, Colorado",DOUGLAS,,,,8.06,7.72,8.4,No Events or Data Suppressed,6.9,3769,Lowest Quintile,County/Regional Estimate 7.8% (95% C.I.: 6.3 - 9.3),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Lowest Quintile,95% C.I.: 6.6 - 7.2,3769,Lowest Quintile,County/Regional Estimate 8.5% (95% C.I.: 6.8 - 10.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,7.6,95% C.I.: 7.3 - 8,5.5,3769,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 5.2 - 5.8,"Census Tract 141.24, Douglas County, Colorado",DOUGLAS,,,,19.48,18.95,20.01,No Events or Data Suppressed
Lowest Quintile,County/Regional Estimate 6.4% (95% C.I.: 4.9 - 7.9),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),5292,Highest Quintile,7.3,95% C.I.: 6.9 - 7.6,8035014405,"Census Tract 144.05, Douglas County, Colorado",DOUGLAS,,,,8.06,7.72,8.4,No Events or Data Suppressed,7.4,5292,Lowest Quintile,County/Regional Estimate 7.8% (95% C.I.: 6.3 - 9.3),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Middle Quintile,95% C.I.: 7 - 7.8,5292,Second Quintile,County/Regional Estimate 8.5% (95% C.I.: 6.8 - 10.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,8.2,95% C.I.: 7.8 - 8.6,5.4,5292,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Second Quintile,95% C.I.: 5.1 - 5.7,"Census Tract 144.05, Douglas County, Colorado",DOUGLAS,24.051,11.0258,42.092,19.48,18.95,20.01,Not Different Than State Average
Lowest Quintile,County/Regional Estimate 6.4% (95% C.I.: 4.9 - 7.9),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),3553,Lowest Quintile,6.1,95% C.I.: 5.7 - 6.5,8035014505,"Census Tract 145.05, Douglas County, Colorado",DOUGLAS,0.0,0.0,0.0,8.06,7.72,8.4,Lower Than State Average,8.0,3553,Lowest Quintile,County/Regional Estimate 7.8% (95% C.I.: 6.3 - 9.3),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Highest Quintile,95% C.I.: 7.6 - 8.4,3553,Second Quintile,County/Regional Estimate 8.5% (95% C.I.: 6.8 - 10.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,8.6,95% C.I.: 8.1 - 9,6.2,3553,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 5.9 - 6.6,"Census Tract 145.05, Douglas County, Colorado",DOUGLAS,17.301,4.8232,37.485,19.48,18.95,20.01,Not Different Than State Average
Lowest Quintile,County/Regional Estimate 6.4% (95% C.I.: 4.9 - 7.9),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),4833,Second Quintile,6.4,95% C.I.: 6.1 - 6.8,8035014603,"Census Tract 146.03, Douglas County, Colorado",DOUGLAS,,,,8.06,7.72,8.4,No Events or Data Suppressed,6.8,4833,Lowest Quintile,County/Regional Estimate 7.8% (95% C.I.: 6.3 - 9.3),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Lowest Quintile,95% C.I.: 6.4 - 7.2,4833,Second Quintile,County/Regional Estimate 8.5% (95% C.I.: 6.8 - 10.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Middle Quintile,8.2,95% C.I.: 7.9 - 8.6,5.2,4833,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 4.9 - 5.5,"Census Tract 146.03, Douglas County, Colorado",DOUGLAS,22.343000000000004,9.425,40.75,19.48,18.95,20.01,Not Different Than State Average
Lowest Quintile,County/Regional Estimate 6.4% (95% C.I.: 4.9 - 7.9),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),4137,Lowest Quintile,6.0,95% C.I.: 5.7 - 6.3,8035014403,"Census Tract 144.03, Douglas County, Colorado",DOUGLAS,,,,8.06,7.72,8.4,No Events or Data Suppressed,7.7,4137,Lowest Quintile,County/Regional Estimate 7.8% (95% C.I.: 6.3 - 9.3),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Fourth Quintile,95% C.I.: 7.3 - 8,4137,Lowest Quintile,County/Regional Estimate 8.5% (95% C.I.: 6.8 - 10.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,7.5,95% C.I.: 7.2 - 7.9,5.8,4137,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Fourth Quintile,95% C.I.: 5.6 - 6.1,"Census Tract 144.03, Douglas County, Colorado",DOUGLAS,12.828,2.8069,30.114,19.48,18.95,20.01,Not Different Than State Average
Lowest Quintile,County/Regional Estimate 6.4% (95% C.I.: 4.9 - 7.9),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),2188,Lowest Quintile,5.7,95% C.I.: 5.4 - 6,8035014404,"Census Tract 144.04, Douglas County, Colorado",DOUGLAS,,,,8.06,7.72,8.4,No Events or Data Suppressed,8.1,2188,Lowest Quintile,County/Regional Estimate 7.8% (95% C.I.: 6.3 - 9.3),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Highest Quintile,95% C.I.: 7.7 - 8.5,2188,Lowest Quintile,County/Regional Estimate 8.5% (95% C.I.: 6.8 - 10.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Lowest Quintile,7.0,95% C.I.: 6.6 - 7.3,6.5,2188,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Highest Quintile,95% C.I.: 6.1 - 6.8,"Census Tract 144.04, Douglas County, Colorado",DOUGLAS,64.036,28.4686,113.81200000000001,19.48,18.95,20.01,Higher Than State Average
Lowest Quintile,County/Regional Estimate 6.4% (95% C.I.: 4.9 - 7.9),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),3526,Fourth Quintile,6.9,95% C.I.: 6.5 - 7.3,8035014128,"Census Tract 141.28, Douglas County, Colorado",DOUGLAS,0.0,0.0,0.0,8.06,7.72,8.4,Lower Than State Average,6.9,3526,Lowest Quintile,County/Regional Estimate 7.8% (95% C.I.: 6.3 - 9.3),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Second Quintile,95% C.I.: 6.6 - 7.3,3526,Second Quintile,County/Regional Estimate 8.5% (95% C.I.: 6.8 - 10.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Fourth Quintile,8.3,95% C.I.: 7.9 - 8.7,5.6,3526,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Middle Quintile,95% C.I.: 5.3 - 6,"Census Tract 141.28, Douglas County, Colorado",DOUGLAS,12.865,2.6802,30.65,19.48,18.95,20.01,Not Different Than State Average
Lowest Quintile,County/Regional Estimate 6.4% (95% C.I.: 4.9 - 7.9),State Estimate 12.9% (95% C.I.: 12.4 - 13.3),2571,Fourth Quintile,7.0,95% C.I.: 6.7 - 7.4,8035014129,"Census Tract 141.29, Douglas County, Colorado",DOUGLAS,0.0,0.0,0.0,8.06,7.72,8.4,Lower Than State Average,7.3,2571,Lowest Quintile,County/Regional Estimate 7.8% (95% C.I.: 6.3 - 9.3),State Estimate 13.7% (95% C.I.: 13.3 - 14.1),Middle Quintile,95% C.I.: 6.9 - 7.7,2571,Lowest Quintile,County/Regional Estimate 8.5% (95% C.I.: 6.8 - 10.2),State Estimate 9.4% (95% C.I.: 9.1 - 9.8),Second Quintile,7.6,95% C.I.: 7.2 - 8,5.3,2571,Lowest Quintile,County/Regional Estimate 5.4% (95% C.I.: 4.4 - 6.5),State Estimate 9.3% (95% C.I.: 9.0 - 9.6),Lowest Quintile,95% C.I.: 5 - 5.6,"Census Tract 141.29, Douglas County, Colorado",DOUGLAS,,,,19.48,18.95,20.01,No Events or Data Suppressed
